dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,-6.360036,6.422569,30.143080,9.536222,-16.277712,-10.629632,1.284331
0.050000,-6.476014,6.002285,30.579073,8.719857,-16.327308,-0.991922,1.318792
0.050000,-6.568702,5.617321,30.975038,7.919310,-16.010930,6.327551,1.350290
0.050000,-6.641872,5.267540,31.332390,7.147037,-15.445467,11.309262,1.378907
0.050000,-6.698934,4.952132,31.652918,6.410561,-14.729510,14.319140,1.404755
0.050000,-6.742883,4.669856,31.938595,5.713540,-13.940413,15.781942,1.427955
0.050000,-6.776322,4.418973,32.191697,5.062038,-13.030046,18.207354,1.448656
0.050000,-6.801510,4.196919,32.415175,4.469556,-11.849645,23.608017,1.467063
0.050000,-6.820307,4.000837,32.612156,3.939616,-10.598804,25.016823,1.483398
0.050000,-6.834179,3.828202,32.785348,3.463838,-9.515555,21.664975,1.497855
0.050000,-6.844273,3.676801,32.937084,3.034730,-8.582164,18.667817,1.510601
0.050000,-6.851494,3.544715,33.069367,2.645660,-7.781405,16.015181,1.521779
0.050000,-6.856549,3.430303,33.183891,2.290479,-7.103616,13.555775,1.531510
0.050000,-6.859996,3.332142,33.282113,1.964436,-6.520860,11.655123,1.539897
0.050000,-6.862268,3.249044,33.365241,1.662569,-6.037329,9.670623,1.547029
0.050000,-6.863703,3.180017,33.434284,1.380843,-5.634517,8.056230,1.552975
0.050000,-6.864566,3.124054,33.490254,1.119403,-5.228814,8.114059,1.557812
0.050000,-6.865056,3.079745,33.534565,0.886228,-4.663500,11.306287,1.561652
0.050000,-6.865318,3.045467,33.568844,0.685574,-4.013083,13.008331,1.564630
0.050000,-6.865448,3.019755,33.594557,0.514257,-3.426328,11.735116,1.566867
0.050000,-6.865506,3.001266,33.613046,0.369787,-2.889399,10.738583,1.568478
0.050000,-6.865528,2.988734,33.625578,0.250635,-2.383038,10.127209,1.569571
0.050000,-6.865535,2.980965,33.633346,0.155368,-1.905338,9.553995,1.570249
0.050000,-6.865537,2.976791,33.637520,0.083484,-1.437683,9.353101,1.570613
0.050000,-6.865537,2.975076,33.639236,0.034305,-0.983586,9.081940,1.570763
0.050000,-6.865537,2.974692,33.639620,0.007683,-0.532446,9.022802,1.570796
0.050000,-6.865537,2.974692,33.639620,0.000000,-0.153652,7.575879,1.570796
